Porosity,Permeability,Formation_Strength,Oil_Production_Rate,Water_Cut,Gas_Oil_Ratio,Reservoir_Pressure,Bottom_Hole_Pressure,Drawdown_Pressure,Sand_Grain_Size,Formation_Depth,Well_Age_Days,Completion_Type,Production_Rate_Change,Pressure_Decline_Rate,Sand_Production
0.24,5.45,7438.07,593.79,0.19,856.73,3788.4,2760.38,546.68,0.2,2525.46,2493.7477157492945,1,-59.17,38.94,0
0.18,4.2,10151.0,576.51,0.04,953.49,3290.89,2891.91,411.14,0.16,2632.51,2624.1764715706186,1,15.14,67.76,0
0.26,2.35,8856.84,543.19,0.21,454.27,4134.98,3503.96,922.06,0.16,2356.73,286.82279639057936,1,74.19,21.67,0
0.16,10.76,8660.74,771.94,0.34,919.23,3324.23,2590.04,515.9,0.24,2435.17,1091.3935248787632,1,39.49,49.68,0
0.23,1.0,7426.12,283.3,0.37,913.0,3977.94,3251.93,315.03,0.1,2985.71,3145.306434814661,0,82.69,42.25,0
0.27,1.67,7461.3,543.81,0.42,925.29,3460.15,3007.07,602.23,0.13,3695.08,1805.5493889909724,0,32.48,71.35,0
0.18,11.43,7935.72,545.99,0.49,774.33,3027.3,2880.51,810.05,0.19,2400.03,1466.5461410384594,0,-39.01,46.6,0
0.12,3.57,8556.81,548.99,0.27,729.85,3550.35,3629.97,635.28,0.09,2876.89,236.9342192403575,0,-53.28,58.43,0
0.24,50.0,6190.2,873.28,0.53,1035.23,3866.01,2162.59,1095.79,0.25,1945.9,2463.2100660991896,0,-60.74,99.66,1
0.24,12.51,8550.8,654.08,0.33,810.52,3791.61,3049.41,851.01,0.19,2735.55,2736.1665657564054,0,-114.18,24.43,0
0.21,2.93,8277.29,384.35,0.55,620.22,2636.22,3590.63,844.74,0.12,3537.72,96.87321589304814,0,32.65,28.51,0
0.17,3.76,8659.76,471.43,0.42,710.59,3228.71,2788.4,962.64,0.09,1871.61,3520.7230856561687,0,39.17,23.88,0
0.14,6.69,7537.68,590.92,0.32,883.73,2246.09,2745.58,743.8,0.17,2518.48,1709.622296443259,0,72.79,38.02,0
0.21,10.97,8403.58,508.66,0.28,656.49,2806.7,2744.29,725.67,0.08,2005.01,1645.6045239591435,0,36.61,34.2,0
0.15,3.01,11090.63,213.25,0.18,671.06,3766.92,3248.36,543.78,0.21,2820.31,3366.0288360643526,0,-3.29,56.58,0
0.18,3.63,9666.13,572.17,0.05,907.91,3837.15,2608.98,552.85,0.05,3099.7,3551.319183541805,1,5.87,70.12,0
0.33,50.0,3494.94,1002.98,0.27,355.56,4072.71,2555.85,1317.78,0.29,3496.76,426.9268645702071,0,7.37,143.81,1
0.19,9.54,8197.33,601.55,0.52,724.27,3460.18,2691.64,997.43,0.18,2244.42,1740.2018383339541,0,-4.34,51.55,0
0.18,16.33,11068.48,564.61,0.19,907.67,3625.98,2163.58,705.92,0.21,2007.11,965.0372786806445,1,-51.2,54.72,0
0.23,50.0,6880.47,1019.99,0.2,1068.3,4445.72,2999.81,1047.71,0.25,1770.03,629.7394768978397,1,-164.27,131.83,1
0.36,50.0,5154.24,989.74,0.13,601.97,3923.5,2687.24,2090.48,0.28,1174.07,1070.1498987159457,1,-38.6,175.39,1
0.19,1.0,7955.35,557.9,0.21,1053.8,4152.54,2815.13,609.4,0.13,2661.94,758.7158854019328,0,37.44,51.82,0
0.19,50.0,3898.33,778.42,0.84,906.96,4493.33,2814.98,1508.98,0.32,1996.98,762.9585722919267,1,-183.01,93.61,1
0.17,6.85,8233.27,554.37,0.06,1058.43,4056.63,2655.89,709.34,0.16,2061.06,3216.14074222646,1,55.56,20.7,0
0.31,2.91,8823.69,635.77,0.19,764.61,3889.96,2079.98,582.59,0.23,1972.92,3094.2848754498923,2,-19.08,51.91,0
0.23,2.47,8051.59,611.94,0.38,497.7,3454.09,3512.92,580.87,0.17,2748.51,3248.417845673801,0,-107.94,45.42,0
0.15,2.75,7441.9,245.44,0.38,662.16,4201.52,2637.84,1195.77,0.19,2485.5,1153.8818391829311,2,26.96,78.69,0
0.15,2.49,7092.92,467.68,0.29,595.28,4931.04,2770.24,947.98,0.1,1852.68,430.0166644510819,0,-14.43,60.18,0
0.21,6.22,9476.89,573.06,0.28,682.6,3587.33,2095.01,466.79,0.14,1972.68,1792.9031164912856,1,-14.91,48.63,0
0.22,2.6,7504.99,467.48,0.26,723.18,3348.37,2485.67,889.49,0.18,1891.41,548.0942859363329,0,23.06,80.23,0
0.25,4.83,7781.23,385.18,0.39,1001.44,2914.53,2522.43,697.11,0.12,2429.77,1829.7370483519544,0,31.07,76.95,0
0.32,56.27,3611.67,942.58,0.35,994.74,3216.79,2274.88,1447.52,0.21,527.03,1492.9973435895226,1,-96.66,113.68,1
0.21,2.63,7687.69,256.78,0.71,772.33,3147.25,2879.86,706.66,0.18,2459.97,3441.3278422369513,0,8.8,78.35,0
0.14,5.56,6325.32,429.02,0.55,865.93,3529.74,2263.34,829.88,0.07,2291.25,1634.699494216743,0,-33.71,60.28,0
0.18,4.06,6287.02,515.61,0.16,483.74,3906.64,2708.65,278.62,0.14,2931.66,2138.657423766378,0,90.84,62.94,0
0.23,1.86,8273.26,718.87,0.17,408.0,3518.63,2934.09,637.32,0.17,2231.88,2057.137369504445,2,-71.16,87.26,0
0.16,1.27,7214.44,668.29,0.48,444.95,3588.42,2203.91,973.78,0.16,2323.76,1758.2405528511508,2,14.7,61.01,0
0.17,15.55,8170.0,369.12,0.32,372.5,3350.94,2253.1,460.28,0.15,2276.42,2927.4280042332093,0,60.79,58.11,0
0.15,1.0,9626.72,408.98,0.13,513.05,4384.53,3335.37,368.28,0.18,2928.08,473.4503356336894,0,0.79,42.73,0
0.13,7.64,8069.69,691.37,0.15,270.25,3788.34,2864.05,891.38,0.16,3033.29,1166.4857190783184,2,-72.5,46.7,0
0.16,3.0,7433.7,636.34,0.21,513.06,2798.22,2300.52,458.15,0.17,2281.76,478.2539917870571,0,5.6,47.41,0
0.25,21.38,7263.79,50.0,0.46,881.61,2635.09,2906.28,777.11,0.15,1800.94,1671.5654772038624,0,29.33,75.15,0
0.23,9.93,4575.14,313.62,0.25,1003.51,2841.94,2728.33,584.21,0.22,2299.3,822.6683751098548,1,-17.0,21.17,0
0.17,6.12,5347.91,552.45,0.31,704.25,3548.64,3326.68,873.71,0.2,1854.3,971.1317687234815,1,-69.45,30.62,0
0.12,2.85,7665.46,527.81,0.1,1195.73,3996.18,2933.16,335.1,0.18,2731.51,226.39631645787108,0,6.28,51.67,0
0.16,13.61,9720.44,836.09,0.13,1200.97,3664.89,3361.45,677.68,0.17,3516.53,3340.755466186586,1,34.56,40.1,0
0.28,7.4,6389.46,583.31,0.37,662.09,3884.6,3227.4,841.69,0.1,1246.05,1416.3639459078179,2,12.36,49.89,0
0.27,4.86,8542.87,478.3,0.4,865.39,3476.35,2811.28,641.6,0.13,3016.01,2455.4669348834714,2,20.96,50.47,0
0.18,3.68,6441.9,377.16,0.17,336.2,3678.35,1973.09,377.14,0.21,2340.93,2023.5257788389424,1,42.46,48.9,0
0.22,9.36,8526.64,598.39,0.29,486.23,3354.98,2520.56,484.51,0.23,3018.18,2851.808971061619,0,43.37,2.84,0
0.21,5.22,10419.47,447.8,0.33,1173.88,3420.23,2425.5,559.31,0.12,3269.83,626.3243537165054,2,-45.54,45.26,0
0.19,2.78,7982.0,471.42,0.31,769.82,4072.5,2815.11,239.65,0.12,2748.49,288.3572152683756,1,-55.44,66.66,0
0.21,16.98,7238.42,243.9,0.33,732.71,3510.75,3180.34,748.96,0.15,2154.26,142.701279342046,0,-5.1,46.7,0
0.23,1.05,6985.92,611.45,0.17,1085.32,2794.93,2235.76,723.35,0.1,2010.78,1686.961498235842,0,-98.81,29.77,0
0.25,2.05,7809.2,617.51,0.03,1171.34,2300.08,2836.19,539.69,0.17,2356.83,609.5265177987785,0,57.02,50.07,0
0.29,50.0,5033.67,316.52,0.44,1480.11,4641.76,2922.25,1794.84,0.26,1521.69,3240.8950027818187,1,-200.42,115.34,1
0.22,5.06,10380.35,335.0,0.55,872.59,3657.25,3044.54,610.38,0.18,2111.02,394.72765545040056,0,-21.33,75.05,0
0.1,7.18,8177.53,364.64,0.33,666.13,3401.08,2780.8,727.48,0.12,2973.28,2176.247154811435,0,40.26,50.26,0
0.23,50.0,4793.26,975.47,0.92,619.27,3313.86,2638.34,1449.87,0.34,2080.22,1817.6374601249802,1,-57.13,137.3,1
0.13,3.14,7269.25,575.62,0.37,830.73,2754.84,2771.63,623.7,0.08,3518.31,2625.894133045815,0,-39.1,52.01,0
0.25,3.44,6027.68,580.7,0.41,820.6,4386.41,2605.79,718.68,0.1,1997.82,2704.3617991253514,0,41.2,41.99,0
0.13,15.35,10183.1,405.52,0.49,965.55,3715.53,2690.56,749.24,0.16,2737.82,3627.2955289321712,0,-28.62,42.93,0
0.26,1.54,9151.26,597.83,0.44,699.64,2928.81,2604.42,389.62,0.18,1956.55,2364.4403965012966,1,63.4,68.7,0
0.29,2.5,6708.07,337.83,0.31,914.43,3238.61,2456.18,674.64,0.2,1927.17,812.4495071951463,0,32.9,38.11,0
0.27,2.2,9192.85,581.69,0.12,629.0,3191.69,2605.35,420.46,0.13,2691.81,3046.54677413051,1,-56.14,53.67,0
0.17,6.8,9376.66,483.75,0.23,1141.76,4140.33,2982.16,577.74,0.19,2777.41,2039.452946314883,0,-64.21,63.34,0
0.26,50.0,5487.09,1213.32,0.6,1454.23,3861.19,2100.29,840.74,0.31,2282.8,642.8846029452938,0,-150.79,85.03,1
0.14,1.34,6520.34,512.6,0.42,1101.91,3310.94,2943.13,685.58,0.09,2521.37,97.20968001940557,1,87.18,49.77,0
0.16,4.4,8905.88,655.83,0.31,776.97,4246.36,2751.1,558.22,0.15,2535.92,174.22501755498212,0,38.81,27.92,0
0.19,8.04,7848.96,569.34,0.33,681.58,4427.97,3168.82,604.59,0.18,1567.57,1170.8445696389203,1,53.38,29.8,0
0.28,4.4,8245.17,539.93,0.03,1013.15,3236.61,2500.13,742.41,0.16,2466.44,1081.6528910065526,0,-35.73,49.83,0
0.16,3.23,8766.1,831.7,0.68,1117.16,3608.1,2793.92,779.97,0.12,2694.58,1775.8959655400029,1,16.75,55.5,0
0.12,1.65,8323.5,585.73,0.32,1447.41,2029.19,2674.6,440.53,0.13,2564.79,706.4406593405427,0,-73.75,56.88,0
0.2,2.19,7245.64,576.0,0.31,870.29,2659.61,2043.74,844.88,0.11,2327.4,1975.8163348811881,1,-41.29,37.84,0
0.09,5.82,8375.77,586.58,0.13,713.75,3172.09,2879.59,687.52,0.16,2524.08,2714.5159616246647,0,58.54,44.22,0
0.25,50.0,4741.24,899.37,0.33,1123.61,4295.6,2125.95,1777.64,0.2,1498.8,3257.481814080196,1,-135.43,50.0,1
0.21,1.27,6375.22,393.77,0.29,716.77,3432.89,3279.3,166.45,0.17,2109.62,3490.691164524666,0,52.57,55.48,0
0.17,6.69,8719.91,508.34,0.17,619.55,3546.69,3066.67,799.59,0.23,2511.58,1071.7309599958078,0,44.62,48.36,0
0.23,1.53,8982.62,474.2,0.33,799.11,4009.07,3275.54,681.03,0.11,2754.54,1102.740872212726,0,-82.32,2.81,0
0.23,4.95,9052.73,428.92,0.3,459.34,3780.79,3366.05,478.92,0.2,2363.91,2393.8629084694585,1,-17.65,34.56,0
0.28,50.0,4478.09,1019.24,0.67,702.6,3810.43,3074.06,1384.68,0.24,2141.78,2997.530283539081,1,-20.8,122.33,1
0.19,11.64,7971.32,436.7,0.31,1253.34,3082.26,2082.12,500.72,0.14,1632.05,2520.936003398571,2,65.04,51.41,0
0.19,8.96,8773.58,279.03,0.0,1303.46,3843.09,2532.2,783.22,0.21,2786.51,2003.5552572787274,1,77.93,46.39,0
0.26,1.12,6585.84,789.6,0.28,894.55,3125.27,2380.18,822.81,0.15,2708.82,3302.4419084473298,0,-21.42,48.45,0
0.13,4.91,6757.73,488.24,0.37,888.57,3095.74,2639.01,952.67,0.15,3119.7,576.8172590040346,1,19.75,47.29,0
0.21,2.33,5979.82,328.58,0.24,760.07,4235.73,2975.72,828.41,0.23,3235.01,1818.7938613797562,1,42.94,46.45,0
0.22,3.3,9360.18,372.65,0.33,1299.4,3395.15,3091.97,688.64,0.15,2590.6,3297.1298697935817,1,-43.56,31.67,0
0.16,13.65,6445.51,459.8,0.2,884.51,3557.45,2367.04,651.99,0.11,1548.94,618.1005022853867,0,-2.99,53.65,0
0.1,1.97,9207.41,900.6,0.3,924.7,3192.96,2628.61,467.39,0.21,2506.91,2405.107903447198,2,-61.08,50.32,0
0.24,2.13,8464.33,278.28,0.18,975.8,3094.63,2857.7,527.33,0.12,2850.03,2417.054446068752,0,3.1,14.79,0
0.21,4.94,10211.75,505.9,0.48,849.98,3460.15,3081.28,421.27,0.13,2353.54,1249.0075171744625,0,-7.34,47.48,0
0.2,50.0,6697.78,1005.66,0.81,873.87,4977.64,2603.2,1113.45,0.21,2344.75,2191.858840833801,1,-97.51,94.64,1
0.25,12.02,5227.83,276.43,0.13,1189.45,3072.06,2367.23,925.88,0.13,3087.8,926.1214182075582,0,102.75,54.11,0
0.4,53.28,5387.42,984.14,0.24,1533.48,5025.47,2123.11,2099.35,0.1,2201.33,1006.9335987131429,1,-92.14,153.13,1
0.22,50.0,4470.77,840.98,0.82,1855.94,3196.67,2015.63,1358.11,0.19,1641.3,3505.335819910277,1,-76.5,161.66,1
0.18,17.08,7286.7,538.3,0.22,777.78,3872.32,3084.81,710.61,0.17,2838.42,2183.9754289277166,0,-31.55,66.93,0
0.23,18.67,8573.05,488.76,0.3,848.72,3048.91,2415.25,813.17,0.14,2441.91,196.89486506147583,1,-49.51,66.74,0
0.26,2.55,9399.34,641.94,0.48,858.95,4321.72,2654.4,439.48,0.14,2708.76,3464.4326875824686,1,76.51,61.26,0
0.14,11.29,7427.34,296.35,0.38,721.27,3939.39,3122.29,513.65,0.16,3059.12,543.035885776975,0,44.42,55.9,0
0.25,50.0,4339.9,1170.12,0.46,1658.91,4306.58,1553.43,1324.58,0.25,2238.77,1264.8651471260223,1,-106.48,84.11,1
0.18,2.06,6325.9,505.21,0.0,404.4,3851.06,2588.87,866.6,0.17,2275.62,328.1266644639037,1,1.92,41.58,0
0.2,4.47,7099.24,230.57,0.16,421.08,4037.28,1982.47,961.6,0.06,2143.5,1840.1140973086267,1,-17.64,52.07,0
0.25,1.6,8326.21,509.45,0.37,298.2,4156.03,2657.99,691.74,0.22,3338.68,3597.795920740986,0,10.88,55.61,0
0.35,50.0,4708.84,803.65,0.56,963.37,4854.23,2443.97,1736.72,0.33,2024.15,3414.62311886272,0,-117.9,61.11,1
0.18,10.2,6862.75,504.05,0.4,1066.92,3100.85,3255.19,351.15,0.1,2545.24,2839.433308072692,1,-23.65,45.25,0
0.2,2.19,7644.03,509.94,0.4,1325.73,3730.13,2838.7,548.1,0.24,2659.01,3637.403915667077,0,-43.76,52.32,0
0.07,2.71,9945.95,339.46,0.28,893.42,3547.28,3002.83,482.88,0.17,2689.92,2822.7808989279947,0,-20.06,63.16,0
0.22,2.09,8915.66,326.68,0.49,1008.79,3399.87,2372.05,937.21,0.14,2497.62,3164.516656010519,0,-31.02,63.64,0
0.18,6.19,9677.51,656.57,0.25,951.88,3473.03,3480.81,663.88,0.15,1810.73,160.02009580208593,1,24.74,53.29,0
0.2,10.5,7357.78,544.24,0.35,796.27,3612.95,3071.34,656.68,0.13,2827.34,787.1568333170726,0,-62.59,68.4,0
0.16,5.02,7902.69,378.11,0.13,959.64,2725.0,2612.68,848.9,0.17,3701.66,3150.321897789265,1,-28.18,59.66,0
0.16,4.79,9279.52,529.07,0.19,389.64,3511.9,2386.68,537.8,0.09,2640.67,1849.2012547222748,1,-92.52,53.03,0
0.22,8.98,7838.93,375.74,0.51,1491.14,3010.66,2005.46,997.47,0.23,2483.15,2967.3405538835636,0,46.15,25.2,0
0.26,3.17,6631.12,619.8,0.15,946.1,3009.9,3074.35,820.89,0.16,2502.41,1525.5107428624176,0,11.7,28.7,0
0.23,1.0,6394.76,306.15,0.15,767.55,4755.37,2931.67,711.71,0.15,1932.26,3559.692321185658,0,44.8,36.85,0
0.26,4.13,7210.41,750.51,0.33,759.42,3738.39,2963.66,472.28,0.1,2983.91,3425.354856611441,1,-22.45,20.68,0
0.37,50.0,6592.45,1306.15,0.44,1495.33,3628.65,2532.46,1087.75,0.24,1296.98,2170.3432164358637,1,-187.37,126.52,1
0.14,1.64,4946.15,273.86,0.22,1027.41,3923.04,2245.21,791.56,0.16,3079.43,2339.9971530351663,1,-49.63,39.18,0
0.18,3.2,9727.5,296.12,0.13,1056.5,3176.88,3179.56,554.28,0.14,1875.36,2575.928569351748,0,-2.26,61.58,0
0.17,1.45,8378.05,273.57,0.29,272.53,3430.72,2680.96,1003.61,0.11,2693.79,1175.6423526009773,0,0.3,61.77,0
0.19,7.67,4218.73,451.89,0.46,372.49,4143.15,2751.07,779.35,0.17,1707.19,1772.5409607434956,0,61.53,26.98,0
0.18,3.65,5886.18,541.17,0.03,686.88,4007.82,1788.51,549.57,0.18,1865.57,1569.4581939658244,0,45.98,42.9,0
0.26,3.71,4284.81,433.33,0.12,993.34,3331.1,2325.73,667.31,0.13,2818.68,1989.1639546959418,0,-14.6,43.52,0
0.3,5.57,9468.89,446.01,0.55,439.9,3194.47,2894.46,759.44,0.2,2019.36,3095.1750694179013,0,16.05,44.72,0
0.22,3.51,9541.58,586.48,0.3,836.48,3545.56,2127.64,740.37,0.19,2370.7,1064.0551543642468,0,-53.27,29.01,0
0.15,1.73,9685.14,492.36,0.28,1183.75,3012.92,2776.83,331.39,0.15,500.0,1353.9461337689054,1,10.15,66.42,0
0.31,4.68,13066.65,336.18,0.38,996.49,3365.93,2882.91,643.12,0.14,3373.27,734.6175752729393,0,-23.6,64.02,0
0.2,2.94,5754.15,549.06,0.19,915.66,3432.97,2103.91,146.16,0.15,3082.5,282.08812285334307,0,-35.06,52.38,0
0.11,1.0,9172.91,376.13,0.6,624.44,4130.19,2943.15,996.98,0.18,2059.06,2880.801824340882,0,-50.06,37.41,0
0.32,50.0,5083.72,556.55,0.37,967.24,3963.67,2491.18,1669.73,0.43,2088.49,465.2142925034396,1,-81.95,145.82,1
0.2,7.25,7505.3,654.33,0.44,845.91,4261.0,2467.07,538.48,0.12,3300.59,544.3510310509226,0,-41.4,3.79,0
0.13,2.02,10116.04,508.28,0.09,727.05,3423.52,2631.21,833.2,0.15,2705.49,708.8122648062692,1,-33.69,45.96,0
0.24,5.36,10376.74,330.42,0.38,1393.8,3138.47,2679.15,808.41,0.13,2416.0,3426.7973475134445,0,-40.75,75.65,0
0.28,50.0,5972.04,440.21,0.13,652.96,4225.67,2139.96,1673.42,0.33,2021.74,2127.9832497551715,2,8.59,74.09,1
0.26,50.0,5438.67,1057.58,0.1,1148.43,4148.76,3055.08,937.34,0.28,2532.61,532.4330163747975,2,-206.35,95.39,1
0.12,3.07,7202.88,530.62,0.35,963.68,3054.59,3239.95,764.43,0.18,2379.76,3443.031734095008,2,-7.4,53.37,0
0.23,71.14,3553.39,1236.79,0.57,1560.48,2821.15,2844.52,1871.63,0.27,1951.04,3355.4283209790706,1,-157.26,137.61,1
0.34,50.0,4524.7,876.61,0.95,1232.83,5039.99,2569.88,1391.75,0.23,1971.81,3510.5835979055146,1,-191.91,111.78,1
0.22,15.79,7646.19,551.76,0.21,1490.13,3298.95,2433.9,867.86,0.15,2451.62,1331.4437821786494,0,32.12,58.08,0
0.1,2.28,7932.43,351.32,0.45,843.02,3185.85,3103.15,593.83,0.1,3304.68,934.2209796478297,0,13.81,66.66,0
0.17,3.6,4902.7,405.08,0.25,845.83,3937.5,3008.02,464.91,0.12,2273.82,82.83387360298188,0,-56.29,43.44,0
0.19,5.4,5941.39,238.89,0.17,331.6,3595.39,2907.91,869.41,0.16,3071.39,1279.7908403393494,0,-28.61,46.8,0
0.16,2.97,7864.64,566.73,0.25,801.19,2144.72,2729.21,1075.23,0.15,2838.91,242.49138541285856,0,52.7,43.07,0
0.19,6.53,11265.98,643.61,0.46,211.27,2565.87,2860.06,792.85,0.2,2512.52,964.4724148057912,0,-88.34,73.45,0
0.14,1.0,9987.51,498.81,0.53,435.78,2887.95,3442.59,464.91,0.11,3107.24,2704.3906818859,0,-101.0,58.62,0
0.17,3.27,9168.16,648.52,0.58,503.49,3457.89,2873.79,790.83,0.19,2503.62,559.8893060731635,2,-39.38,59.22,0
0.18,1.78,9386.54,805.41,0.26,100.0,4340.25,2459.32,485.74,0.15,1856.68,147.94123069393487,0,-44.0,54.14,0
0.2,4.96,6552.43,357.98,0.12,996.03,3296.57,2738.12,1179.96,0.16,2770.13,1091.5840381215642,0,-98.08,32.6,0
0.28,1.0,8472.46,503.0,0.49,666.48,3088.57,3346.35,458.51,0.19,2772.86,1561.150315303105,1,82.82,48.64,0
0.2,30.69,9226.99,614.64,0.51,449.38,2867.02,3438.37,667.91,0.18,2507.6,3250.2712901629025,0,44.7,68.32,0
0.24,4.26,11081.77,584.79,0.44,1189.83,4571.68,2622.69,803.59,0.16,2515.66,2887.545558667369,0,-21.04,78.37,0
0.17,9.8,6841.04,773.5,0.21,390.84,3324.08,2429.71,777.12,0.09,3059.54,230.3433391986913,0,100.49,66.19,0
0.18,5.35,11452.51,428.6,0.43,1331.26,3864.73,2956.86,427.53,0.13,2006.45,2547.970495508399,0,-11.23,29.95,0
0.22,9.4,9796.23,637.33,0.31,799.93,3223.17,2549.99,741.93,0.16,2945.5,1644.397280680213,0,2.53,20.33,0
0.26,4.77,8252.35,702.15,0.18,571.37,3308.67,2089.23,845.24,0.2,2045.39,2605.276827392838,2,89.93,52.54,0
0.17,3.87,5993.49,494.32,0.15,583.35,4882.17,2728.46,955.41,0.13,1995.94,3175.3955856069724,0,109.7,42.39,0
0.18,11.13,9062.4,441.45,0.44,518.97,3656.92,2623.81,562.35,0.09,3349.63,659.6944312338507,0,97.48,39.96,0
0.27,3.3,7829.62,63.23,0.2,923.68,2849.45,2466.67,828.66,0.17,2894.23,1219.5068983808726,0,-20.77,88.19,0
0.17,4.53,10364.26,400.06,0.16,853.09,3387.48,2711.45,892.62,0.23,1961.76,2104.6031342634055,0,-27.95,10.05,0
0.25,11.44,5822.25,563.32,0.44,828.64,4076.52,2039.69,995.19,0.17,1577.9,3221.889321993448,0,66.12,66.61,0
0.33,50.74,5039.9,939.13,0.47,690.11,3914.12,2389.89,1007.57,0.24,2089.73,2117.348343257231,2,37.2,124.94,1
0.18,11.36,7932.43,315.68,0.15,1336.98,2879.39,2851.57,907.3,0.18,2568.48,3362.0889293239093,0,-11.78,89.94,0
0.14,1.42,6933.02,401.27,0.56,400.94,2890.97,2838.66,983.23,0.16,2398.39,22.846573887592303,1,30.95,41.31,0
0.18,5.94,8733.48,589.27,0.02,923.29,3176.07,3154.63,680.1,0.17,2536.4,225.9139776628569,0,-8.96,71.83,0
0.2,5.73,7845.85,411.57,0.28,996.08,4094.31,3036.31,641.95,0.11,2670.36,193.2212138184911,0,-3.54,34.93,0
0.26,5.01,7127.63,547.72,0.11,491.67,3508.63,2415.43,740.02,0.12,3390.12,2015.5305218510052,1,-35.93,44.22,0
0.16,1.0,8070.95,520.29,0.0,1326.53,4159.03,2924.79,886.17,0.12,2176.18,2545.8763600262487,1,39.04,55.4,0
0.27,1.77,7772.9,590.96,0.25,590.07,3433.3,3297.36,787.0,0.19,2095.76,1046.577456519507,0,-3.09,58.21,0
0.11,4.83,4997.44,400.94,0.28,1083.08,3860.61,2904.65,482.48,0.1,3192.94,1378.3996680720745,1,-24.34,32.25,0
0.18,2.66,10020.41,538.51,0.45,622.18,3098.13,2541.08,1009.41,0.12,3220.62,885.014390235151,0,16.44,45.97,0
0.2,3.61,7629.38,607.46,0.34,781.91,4010.45,3100.74,493.55,0.2,3270.74,3536.079788211824,1,-23.09,84.05,0
0.28,50.0,3732.5,906.91,0.58,1358.99,3432.07,2588.52,1377.33,0.29,3562.79,1413.196738419647,2,-55.58,174.17,1
0.16,6.9,6799.74,425.76,0.26,803.06,3885.21,3034.83,700.76,0.22,2588.09,3103.245837728478,2,-71.37,24.8,0
0.23,7.95,8296.51,565.95,0.24,1242.29,3590.09,2604.67,812.34,0.14,1552.34,912.1306657295844,0,35.22,82.52,0
0.22,20.68,7988.44,697.6,0.18,653.99,3732.08,2955.69,254.47,0.22,1661.91,1033.0488404383245,0,-80.9,61.53,0
0.19,2.62,10121.04,412.34,0.32,399.46,3835.28,3425.87,409.4,0.2,2864.97,2086.077557725482,1,60.71,21.27,0
0.25,1.81,8649.46,768.77,0.2,1120.68,3820.9,2746.08,690.56,0.1,2800.74,3510.447019041431,0,-11.01,25.41,0
0.21,4.05,9170.3,255.76,0.45,610.27,3431.61,2152.58,905.77,0.19,3099.44,3351.087039803748,1,19.56,44.46,0
0.18,31.88,9592.26,634.0,0.63,1127.75,3156.96,2780.05,334.18,0.12,2637.65,281.60974855454646,1,39.32,72.54,0
0.18,11.96,6084.37,536.95,0.27,390.96,3435.94,3021.25,758.9,0.1,1850.35,2137.617238328976,0,8.89,86.05,0
0.18,8.11,6925.41,528.27,0.22,1213.71,2998.93,3140.44,1039.73,0.18,2139.83,2124.4482814494027,0,60.65,104.36,0
0.26,50.0,5231.22,717.31,0.66,1031.65,3008.9,2514.19,1192.73,0.27,1392.02,2736.8167534129575,0,-181.05,157.31,1
0.19,1.62,7260.67,523.98,0.19,270.03,3657.46,2457.13,610.07,0.08,2100.85,1870.3508129509405,0,-8.96,95.07,0
0.16,2.62,7784.0,427.23,0.21,741.36,2932.8,2241.64,860.88,0.16,3348.02,2455.0970634459163,2,-59.31,44.03,0
0.18,3.76,6710.9,776.81,0.27,335.83,3401.9,2365.06,764.52,0.18,1974.13,2061.601252108399,2,-12.06,44.01,0
0.18,3.58,9087.24,371.52,0.06,1341.61,2814.72,3136.62,680.33,0.13,2494.14,1647.5036863216167,0,27.44,73.94,0
0.09,2.3,9834.07,391.61,0.53,863.71,3642.37,2448.03,610.5,0.17,2899.65,278.8945642491948,0,-32.67,42.24,0
0.17,7.95,5837.99,644.11,0.32,360.89,3946.71,2933.17,990.15,0.12,2649.0,1137.4823051197613,0,-15.92,27.78,0
0.17,22.96,9441.4,622.63,0.31,706.75,3711.46,3472.03,689.42,0.2,3094.5,2935.1893904377753,1,31.01,0.0,0
0.3,9.55,7418.77,701.42,0.2,288.53,2579.08,3314.53,699.43,0.23,2500.75,3246.518282231092,0,76.07,29.91,0
0.17,4.37,7996.63,436.86,0.47,774.38,3562.77,2674.05,1034.13,0.21,1222.5,1409.4840034796762,1,-39.0,30.23,0
0.21,50.0,6622.52,728.22,0.38,1100.78,3520.5,2103.58,1250.83,0.31,2803.68,1197.1055721570017,0,-62.41,158.11,1
0.21,1.83,10135.85,372.61,0.4,968.14,4313.56,2705.88,704.73,0.1,2898.75,2991.406823759447,0,5.0,16.9,0
0.24,19.03,8875.76,540.79,0.43,589.48,4085.56,3185.57,1031.7,0.06,2503.32,2479.650546563572,0,10.1,23.94,0
0.25,4.42,7148.29,481.8,0.51,662.41,3866.21,2331.3,778.29,0.15,3119.44,1203.4069066427594,0,-21.93,25.12,0
0.18,1.51,8765.8,514.02,0.37,611.76,3690.86,2697.18,437.77,0.07,2917.02,75.90823036903372,0,-19.6,42.77,0
0.24,1.0,7638.91,430.7,0.54,622.51,3554.67,2795.24,549.56,0.16,2412.72,1301.1931734884517,0,74.86,66.51,0
0.19,6.34,7312.67,378.03,0.07,503.97,2317.74,2395.05,851.94,0.15,2945.0,88.41421572850406,1,-38.06,37.15,0
0.29,50.0,5353.39,853.34,0.36,894.72,3218.09,2515.94,1025.38,0.36,2001.61,3397.5845672957275,0,-164.2,115.55,1
